ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq_never,MSinceMostRecentInqexcl7days_never,MSinceOldestTradeOpen_no_trades,MSinceMostRecentDelq_no_trades,MSinceMostRecentInqexcl7days_no_trades,NetFractionRevolvingBurden_no_trades,NetFractionInstallBurden_no_trades,NumRevolvingTradesWBalance_no_trades,NumInstallTradesWBalance_no_trades,NumBank2NatlTradesWHighUtilization_no_trades,PercentTradesWBalance_no_trades,RiskPerformance
78,325.0,3,91,37,0,0,100,,7,8,38,3,16,0.0,1,1,51.0,72.0,5.0,3.0,2.0,69.0,1,0,0,0,0,0,0,0,0,0,0,Bad
59,15.0,4,9,8,0,0,100,,7,8,8,6,25,,1,1,66.0,83.0,2.0,2.0,2.0,63.0,1,1,0,0,0,0,0,0,0,0,0,Bad
84,169.0,11,87,14,0,0,100,,7,8,14,1,57,,0,0,17.0,69.0,1.0,4.0,0.0,83.0,1,0,0,0,1,0,0,0,0,0,0,Good
84,283.0,11,107,40,0,0,100,,7,8,20,1,13,10.0,0,0,10.0,,5.0,1.0,0.0,32.0,1,0,0,0,0,0,1,0,0,0,0,Good
72,171.0,3,40,11,0,0,100,,7,8,11,4,27,0.0,2,2,62.0,97.0,5.0,2.0,2.0,88.0,1,0,0,0,0,0,0,0,0,0,0,Bad
88,254.0,7,102,21,0,0,100,,7,8,24,1,54,0.0,0,0,0.0,8.0,3.0,2.0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Bad
75,198.0,1,90,28,0,0,100,,7,8,29,1,28,0.0,1,1,59.0,44.0,4.0,2.0,3.0,47.0,1,0,0,0,0,0,0,0,0,0,0,Good
78,253.0,7,71,24,0,0,100,,7,8,52,3,52,,0,0,47.0,61.0,3.0,4.0,1.0,70.0,1,1,0,0,0,0,0,0,0,0,0,Good
62,75.0,4,46,19,3,2,82,29.0,6,4,23,1,59,0.0,1,1,47.0,80.0,2.0,3.0,1.0,71.0,0,0,0,0,0,0,0,0,0,0,0,Bad
76,163.0,7,72,27,0,0,97,25.0,6,6,30,1,53,0.0,0,0,48.0,,3.0,2.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,Good
70,142.0,9,47,16,0,0,100,,7,8,16,4,19,0.0,2,2,30.0,55.0,4.0,2.0,1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,Bad
70,97.0,4,48,20,0,0,100,,7,8,20,4,50,,3,3,45.0,68.0,4.0,2.0,2.0,60.0,1,1,0,0,0,0,0,0,0,0,0,Good
63,285.0,9,61,15,0,0,88,44.0,6,6,16,1,63,0.0,4,4,91.0,,4.0,2.0,2.0,100.0,0,0,0,0,0,0,1,0,0,0,0,Bad
62,154.0,6,84,11,1,0,92,1.0,3,5,12,1,25,0.0,2,2,5.0,93.0,1.0,2.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Bad
88,74.0,2,120,23,0,0,100,,7,8,13,2,25,3.0,1,1,2.0,61.0,3.0,1.0,0.0,56.0,1,0,0,0,0,0,0,0,0,0,0,Good
59,148.0,10,65,49,1,0,94,2.0,3,2,53,2,47,0.0,5,4,83.0,92.0,8.0,2.0,4.0,91.0,0,0,0,0,0,0,0,0,0,0,0,Bad
90,113.0,104,107,4,0,0,100,,7,8,4,0,0,0.0,1,1,5.0,,2.0,,0.0,75.0,1,0,0,0,0,0,1,0,1,0,0,Good
73,201.0,16,108,13,0,0,93,12.0,6,6,14,0,21,0.0,0,0,47.0,77.0,6.0,2.0,1.0,89.0,0,0,0,0,0,0,0,0,0,0,0,Bad
70,258.0,1,71,19,2,1,91,33.0,6,2,43,2,17,,0,0,69.0,54.0,6.0,3.0,3.0,82.0,0,1,0,0,0,0,0,0,0,0,0,Bad
69,,5,138,30,0,0,97,23.0,6,6,0,1,20,0.0,4,3,40.0,38.0,12.0,2.0,3.0,74.0,0,0,1,0,0,0,0,0,0,0,0,Good
64,112.0,3,37,15,0,0,93,20.0,6,6,15,4,33,0.0,1,1,38.0,93.0,2.0,3.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0,0,Bad
88,199.0,9,83,17,0,0,100,,7,8,17,1,24,,0,0,0.0,70.0,0.0,2.0,0.0,50.0,1,1,0,0,0,0,0,0,0,0,0,Bad
73,185.0,3,65,27,0,0,100,,7,8,27,4,48,0.0,5,5,46.0,26.0,5.0,4.0,1.0,69.0,1,0,0,0,0,0,0,0,0,0,0,Good
56,266.0,2,94,29,0,0,100,,7,8,30,1,17,0.0,2,2,76.0,6.0,14.0,2.0,7.0,67.0,1,0,0,0,0,0,0,0,0,0,0,Bad
76,195.0,3,67,32,0,0,100,,7,8,27,5,38,,2,2,27.0,87.0,6.0,4.0,0.0,91.0,1,1,0,0,0,0,0,0,0,0,0,Good
66,46.0,6,26,10,0,0,100,,7,8,10,1,70,0.0,3,3,94.0,59.0,2.0,3.0,1.0,83.0,1,0,0,0,0,0,0,0,0,0,0,Bad
74,170.0,2,10,3,0,0,100,,7,8,24,3,25,0.0,3,3,2.0,,2.0,1.0,0.0,75.0,1,0,0,0,0,0,1,0,0,0,0,Good
59,63.0,1,35,15,0,0,88,37.0,6,6,16,2,6,0.0,1,1,77.0,,3.0,1.0,3.0,57.0,0,0,0,0,0,0,1,0,0,0,0,Bad
81,216.0,0,84,25,0,0,100,,7,8,35,1,35,1.0,1,1,0.0,,1.0,4.0,0.0,38.0,1,0,0,0,0,0,1,0,0,0,0,Bad
71,179.0,2,59,25,0,0,96,46.0,6,6,28,7,29,2.0,2,2,39.0,85.0,4.0,4.0,1.0,73.0,0,0,0,0,0,0,0,0,0,0,0,Good
51,169.0,5,70,19,0,0,62,2.0,4,6,21,1,33,0.0,0,0,87.0,48.0,5.0,2.0,4.0,64.0,0,0,0,0,0,0,0,0,0,0,0,Bad
68,247.0,3,134,36,0,0,100,,7,8,37,1,16,,1,1,79.0,,19.0,2.0,12.0,78.0,1,1,0,0,0,0,1,0,0,0,0,Bad
67,183.0,17,76,36,1,1,97,2.0,1,3,41,0,16,4.0,2,2,2.0,60.0,2.0,3.0,0.0,36.0,0,0,0,0,0,0,0,0,0,0,0,Good
88,236.0,8,91,9,0,0,100,,7,8,10,2,40,0.0,0,0,0.0,,0.0,2.0,,33.0,1,0,0,0,0,0,1,0,0,1,0,Good
76,191.0,3,76,18,0,0,100,,7,8,18,3,50,,1,1,67.0,66.0,5.0,4.0,1.0,90.0,1,1,0,0,0,0,0,0,0,0,0,Bad
89,485.0,66,196,6,0,0,100,,7,8,6,0,17,,0,0,6.0,,1.0,,0.0,33.0,1,0,0,0,1,0,1,0,1,0,0,Good
56,92.0,3,43,18,1,0,79,1.0,4,5,20,2,79,,1,1,51.0,85.0,2.0,5.0,,100.0,0,1,0,0,0,0,0,0,0,1,0,Bad
88,,41,102,8,1,1,100,,6,8,8,0,38,0.0,1,1,0.0,83.0,2.0,1.0,0.0,60.0,1,0,1,0,0,0,0,0,0,0,0,Bad
71,212.0,6,63,67,0,0,100,,7,8,67,1,15,0.0,14,14,32.0,50.0,5.0,3.0,2.0,56.0,1,0,0,0,0,0,0,0,0,0,0,Bad
83,241.0,40,213,26,0,0,100,,7,8,27,0,26,5.0,0,0,32.0,,5.0,1.0,1.0,75.0,1,0,0,0,0,0,1,0,0,0,0,Good
55,116.0,14,60,15,1,0,59,6.0,3,5,3,0,24,,0,0,85.0,8.0,3.0,2.0,2.0,83.0,0,1,0,0,0,0,0,0,0,0,0,Bad
70,88.0,3,45,38,0,0,97,8.0,4,6,38,3,13,3.0,2,2,15.0,45.0,1.0,1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,Good
77,324.0,7,76,31,0,0,100,,7,8,31,5,35,1.0,3,3,0.0,65.0,0.0,2.0,0.0,33.0,1,0,0,0,0,0,0,0,0,0,0,Bad
86,329.0,3,135,15,0,0,100,,7,8,15,1,20,10.0,0,0,0.0,77.0,2.0,2.0,0.0,67.0,1,0,0,0,0,0,0,0,0,0,0,Good
87,,67,217,4,0,0,100,,7,8,4,0,25,,0,0,33.0,,3.0,1.0,0.0,100.0,1,1,1,0,0,0,1,0,0,0,0,Good
58,139.0,16,87,14,1,0,75,2.0,3,5,16,0,50,0.0,2,2,84.0,,7.0,1.0,1.0,100.0,0,0,0,0,0,0,1,0,0,0,0,Bad
89,199.0,11,81,15,0,0,100,,7,8,15,2,40,,0,0,6.0,,3.0,1.0,0.0,57.0,1,0,0,0,1,0,1,0,0,0,0,Good
88,138.0,2,71,21,0,0,100,,7,8,24,3,33,,0,0,4.0,,2.0,1.0,0.0,75.0,1,1,0,0,0,0,1,0,0,0,0,Bad
67,166.0,3,61,24,0,0,96,44.0,6,6,24,3,54,1.0,3,3,74.0,63.0,5.0,4.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,Good
61,270.0,6,81,44,0,0,98,1.0,4,6,46,3,50,5.0,0,0,50.0,85.0,6.0,5.0,3.0,73.0,0,0,0,0,0,0,0,0,0,0,0,Bad
50,54.0,4,19,16,0,0,94,4.0,4,6,17,7,29,0.0,0,0,89.0,42.0,4.0,2.0,3.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Bad
72,135.0,12,60,29,0,0,100,,7,8,29,0,7,11.0,0,0,47.0,,13.0,1.0,2.0,74.0,1,0,0,0,0,0,1,0,0,0,0,Bad
79,178.0,13,72,11,0,0,100,,7,8,11,0,9,0.0,1,1,30.0,31.0,1.0,1.0,1.0,29.0,1,0,0,0,0,0,0,0,0,0,0,Good
75,204.0,36,121,28,0,0,100,,7,8,3,0,25,0.0,2,1,58.0,,7.0,2.0,4.0,69.0,1,0,0,0,0,0,1,0,0,0,0,Good
70,151.0,2,79,38,0,0,95,24.0,6,6,39,1,21,0.0,1,1,29.0,84.0,14.0,3.0,2.0,81.0,0,0,0,0,0,0,0,0,0,0,0,Bad
71,209.0,7,88,35,0,0,91,19.0,6,6,35,3,34,,0,0,38.0,61.0,6.0,7.0,0.0,87.0,0,1,0,0,0,0,0,0,0,0,0,Bad
83,293.0,12,109,22,1,1,96,26.0,6,4,17,0,35,12.0,0,0,0.0,62.0,1.0,2.0,,44.0,0,0,0,0,0,0,0,0,0,1,0,Good
73,185.0,1,67,10,1,1,92,62.0,6,6,18,2,67,10.0,0,0,15.0,70.0,1.0,3.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,0,Good
68,220.0,9,69,27,0,0,100,,7,8,27,3,44,0.0,2,2,95.0,59.0,4.0,4.0,2.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Bad
80,146.0,1,38,15,0,0,100,,7,8,30,1,13,3.0,2,2,16.0,,2.0,1.0,0.0,27.0,1,0,0,0,0,0,1,0,0,0,0,Bad
64,238.0,6,99,28,1,0,90,4.0,3,5,29,1,14,,1,1,2.0,96.0,2.0,1.0,0.0,18.0,0,1,0,0,0,0,0,0,0,0,0,Good
73,,1,80,32,0,0,100,,7,8,34,2,24,2.0,2,2,78.0,62.0,11.0,2.0,8.0,65.0,1,0,1,0,0,0,0,0,0,0,0,Bad
84,264.0,11,102,26,0,0,96,,5,7,27,1,33,1.0,1,1,21.0,57.0,7.0,3.0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Good
65,259.0,4,121,4,2,0,29,39.0,6,5,7,2,29,0.0,1,1,100.0,98.0,1.0,1.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,Good
75,281.0,20,91,19,0,0,95,27.0,6,6,12,0,16,,3,3,22.0,81.0,5.0,1.0,0.0,60.0,0,1,0,0,0,0,0,0,0,0,0,Good
93,366.0,19,193,7,0,0,100,,7,8,8,0,13,0.0,0,0,1.0,,2.0,,0.0,33.0,1,0,0,0,0,0,1,0,1,0,0,Good
65,130.0,1,59,10,2,1,69,46.0,6,5,13,3,38,0.0,1,1,9.0,94.0,1.0,1.0,,60.0,0,0,0,0,0,0,0,0,0,1,0,Bad
72,148.0,4,38,15,0,0,100,,7,8,15,3,33,0.0,4,4,16.0,96.0,4.0,2.0,1.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Good
78,181.0,16,48,16,0,0,94,52.0,6,6,8,0,13,0.0,1,1,13.0,,3.0,1.0,0.0,40.0,0,0,0,0,0,0,1,0,0,0,0,Bad
83,272.0,18,104,10,1,0,91,35.0,6,5,12,0,18,17.0,0,0,6.0,,1.0,,0.0,25.0,0,0,0,0,0,0,1,0,1,0,0,Good
62,185.0,9,52,14,1,0,76,3.0,4,5,17,1,65,0.0,5,5,26.0,70.0,3.0,4.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,Bad
71,90.0,6,50,16,0,0,100,,7,8,16,1,75,0.0,1,1,99.0,99.0,2.0,1.0,2.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Bad
55,258.0,8,51,28,0,0,93,4.0,4,6,22,2,38,,1,1,55.0,99.0,9.0,3.0,5.0,71.0,0,1,0,0,0,0,0,0,0,0,0,Bad
77,267.0,1,89,33,0,0,94,45.0,6,6,35,4,29,,0,0,4.0,47.0,7.0,2.0,1.0,50.0,0,1,0,0,0,0,0,0,0,0,0,Good
73,420.0,97,208,7,0,0,88,64.0,6,6,8,0,25,0.0,0,0,76.0,,3.0,,2.0,75.0,0,0,0,0,0,0,1,0,1,0,0,Bad
91,344.0,26,145,16,0,0,100,,7,8,16,0,38,7.0,0,0,2.0,,3.0,,0.0,38.0,1,0,0,0,0,0,1,0,1,0,0,Good
48,155.0,26,79,32,10,10,82,1.0,0,2,40,0,29,0.0,2,2,88.0,86.0,7.0,10.0,3.0,77.0,0,0,0,0,0,0,0,0,0,0,0,Bad
62,191.0,8,92,30,0,0,85,1.0,4,6,28,3,62,9.0,0,0,53.0,61.0,4.0,8.0,3.0,87.0,0,0,0,0,0,0,0,0,0,0,0,Bad
84,394.0,2,106,23,0,0,92,33.0,5,6,25,1,40,0.0,0,0,11.0,66.0,5.0,4.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Good
72,199.0,15,83,20,0,0,80,37.0,6,6,20,0,45,14.0,0,0,54.0,90.0,1.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Good
63,285.0,12,57,17,1,1,82,21.0,6,6,23,0,35,0.0,4,4,67.0,87.0,5.0,4.0,2.0,82.0,0,0,0,0,0,0,0,0,0,0,0,Bad
66,38.0,1,21,9,1,1,100,,7,8,11,3,20,0.0,4,4,24.0,,4.0,,1.0,75.0,1,0,0,0,0,0,1,0,1,0,0,Good
80,115.0,10,58,16,0,0,94,,6,6,16,1,31,0.0,0,0,18.0,,1.0,1.0,0.0,40.0,0,0,0,1,0,0,1,0,0,0,0,Good
80,126.0,8,52,18,0,0,100,,7,8,19,4,16,0.0,1,1,2.0,74.0,2.0,2.0,0.0,67.0,1,0,0,0,0,0,0,0,0,0,0,Good
81,158.0,4,87,34,0,0,100,,6,7,36,6,31,,5,5,19.0,93.0,7.0,3.0,0.0,63.0,1,1,0,0,0,0,0,0,0,0,0,Good
82,212.0,2,111,16,0,0,100,,7,8,28,2,56,2.0,1,1,33.0,92.0,4.0,3.0,0.0,88.0,1,0,0,0,0,0,0,0,0,0,0,Bad
72,217.0,3,99,30,0,0,93,7.0,4,6,30,2,67,,3,3,23.0,67.0,4.0,5.0,0.0,90.0,0,1,0,0,0,0,0,0,0,0,0,Good
65,33.0,4,17,13,0,0,100,,7,8,15,5,33,2.0,8,8,42.0,,6.0,2.0,1.0,80.0,1,0,0,0,0,0,1,0,0,0,0,Bad
82,197.0,75,173,12,1,0,93,48.0,6,5,14,0,7,,1,1,1.0,,6.0,,0.0,67.0,0,1,0,0,0,0,1,0,1,0,0,Good
71,227.0,2,56,60,0,0,92,1.0,4,6,62,7,77,,2,2,0.0,92.0,0.0,5.0,0.0,71.0,0,1,0,0,0,0,0,0,0,0,0,Bad
60,141.0,5,66,12,7,5,59,19.0,6,3,18,4,35,0.0,3,3,22.0,,2.0,,0.0,50.0,0,0,0,0,0,0,1,0,1,0,0,Bad
86,188.0,19,92,25,0,0,100,,7,8,15,0,19,0.0,1,1,0.0,58.0,1.0,3.0,1.0,38.0,1,0,0,0,0,0,0,0,0,0,0,Good
81,159.0,3,48,22,0,0,100,,7,8,22,4,32,0.0,2,1,26.0,85.0,5.0,3.0,2.0,69.0,1,0,0,0,0,0,0,0,0,0,0,Bad
71,276.0,5,60,13,1,1,100,,6,8,13,1,46,,1,1,24.0,,3.0,1.0,0.0,57.0,1,1,0,0,0,0,1,0,0,0,0,Bad
69,307.0,9,108,20,0,0,81,3.0,4,6,21,1,33,6.0,0,0,20.0,58.0,4.0,3.0,0.0,89.0,0,0,0,0,0,0,0,0,0,0,0,Bad
55,88.0,4,43,9,1,0,82,2.0,3,5,12,2,27,,1,1,22.0,,3.0,1.0,0.0,57.0,0,1,0,0,0,0,1,0,0,0,0,Bad
59,128.0,19,64,3,2,0,20,3.0,3,5,5,0,80,0.0,0,0,0.0,90.0,0.0,2.0,,67.0,0,0,0,0,0,0,0,0,0,1,0,Bad
59,28.0,2,13,6,0,0,100,,7,8,7,4,43,0.0,0,0,98.0,77.0,3.0,3.0,3.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Good
79,380.0,1,156,13,0,0,100,,7,8,16,2,19,0.0,5,4,24.0,,4.0,1.0,1.0,71.0,1,0,0,0,0,0,1,0,0,0,0,Bad
64,159.0,1,54,20,1,0,89,20.0,5,5,27,2,52,0.0,2,2,42.0,94.0,4.0,2.0,2.0,86.0,0,0,0,0,0,0,0,0,0,0,0,Good
83,185.0,12,103,13,0,0,92,77.0,6,6,13,0,15,,0,0,7.0,,4.0,1.0,0.0,83.0,0,1,0,0,0,0,1,0,0,0,0,Good
79,169.0,9,116,21,1,0,91,8.0,4,5,7,3,41,11.0,1,1,4.0,90.0,2.0,3.0,0.0,63.0,0,0,0,0,0,0,0,0,0,0,0,Bad
64,234.0,4,93,40,0,0,100,,7,8,27,5,23,,3,3,77.0,73.0,11.0,4.0,6.0,70.0,1,1,0,0,0,0,0,0,0,0,0,Bad
61,125.0,12,48,30,0,0,97,38.0,6,6,30,0,43,0.0,3,3,47.0,68.0,5.0,4.0,2.0,69.0,0,0,0,0,0,0,0,0,0,0,0,Bad
62,144.0,6,81,4,5,3,33,17.0,6,2,9,1,22,,0,0,36.0,59.0,2.0,1.0,0.0,75.0,0,1,0,0,0,0,0,0,0,0,0,Bad
79,168.0,4,54,25,0,0,100,,7,8,29,3,34,0.0,0,0,40.0,47.0,5.0,2.0,2.0,88.0,1,0,0,0,0,0,0,0,0,0,0,Good
57,118.0,16,54,2,7,7,20,10.0,4,2,10,0,40,0.0,4,4,40.0,33.0,1.0,3.0,0.0,83.0,0,0,0,0,0,0,0,0,0,0,0,Bad
58,222.0,8,93,17,6,2,69,18.0,5,5,26,4,65,0.0,3,3,71.0,39.0,2.0,4.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Bad
76,211.0,1,84,24,0,0,100,,7,8,62,7,34,,6,6,16.0,91.0,5.0,4.0,1.0,69.0,1,1,0,0,0,0,0,0,0,0,0,Bad
58,46.0,7,38,13,0,0,93,8.0,4,6,5,1,50,,2,2,80.0,84.0,5.0,4.0,1.0,90.0,0,1,0,0,0,0,0,0,0,0,0,Bad
59,209.0,13,85,38,1,0,78,3.0,4,5,37,0,53,0.0,7,7,88.0,28.0,4.0,5.0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,Bad
75,415.0,20,75,22,1,1,83,9.0,4,4,23,0,22,0.0,3,3,2.0,23.0,2.0,1.0,0.0,33.0,0,0,0,0,0,0,0,0,0,0,0,Bad
88,206.0,2,79,25,0,0,100,,7,8,27,3,56,0.0,3,3,0.0,74.0,0.0,3.0,,43.0,1,0,0,0,0,0,0,0,0,1,0,Good
66,87.0,13,38,14,1,1,93,29.0,6,6,16,0,67,0.0,0,0,48.0,75.0,2.0,3.0,1.0,83.0,0,0,0,0,0,0,0,0,0,0,0,Bad
82,156.0,21,84,12,0,0,100,,7,8,12,0,42,0.0,0,0,73.0,68.0,3.0,2.0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Good
89,180.0,11,77,37,0,0,100,,7,8,41,1,24,5.0,1,1,1.0,,3.0,1.0,0.0,29.0,1,0,0,0,0,0,1,0,0,0,0,Good
91,390.0,22,194,25,0,0,100,,7,8,25,0,24,,0,0,5.0,,4.0,2.0,0.0,86.0,1,0,0,0,1,0,1,0,0,0,0,Good
61,162.0,4,73,25,0,0,100,,7,8,25,4,20,0.0,2,2,69.0,60.0,14.0,3.0,7.0,89.0,1,0,0,0,0,0,0,0,0,0,0,Bad
75,289.0,3,83,39,1,1,95,33.0,6,2,42,2,33,3.0,1,1,21.0,,3.0,1.0,1.0,50.0,0,0,0,0,0,0,1,0,0,0,0,Good
87,483.0,7,222,12,0,0,100,,7,8,12,1,17,0.0,0,0,1.0,94.0,1.0,1.0,0.0,25.0,1,0,0,0,0,0,0,0,0,0,0,Good
56,419.0,4,61,31,1,0,76,1.0,4,5,33,6,30,0.0,0,0,44.0,79.0,9.0,3.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0,0,Bad
68,261.0,15,104,25,0,0,96,65.0,6,6,25,0,24,0.0,1,1,78.0,20.0,7.0,3.0,4.0,83.0,0,0,0,0,0,0,0,0,0,0,0,Good
79,411.0,1,138,42,0,0,98,14.0,6,6,46,1,12,0.0,2,2,0.0,93.0,4.0,2.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,Good
64,212.0,6,76,7,5,4,64,10.0,4,3,11,2,55,8.0,0,0,56.0,86.0,1.0,2.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Bad
60,375.0,77,219,6,1,1,86,1.0,0,2,7,0,57,0.0,1,0,31.0,,1.0,,,33.0,0,0,0,0,0,0,1,0,1,1,0,Good
73,116.0,23,65,23,0,0,100,,7,8,23,0,39,1.0,1,1,25.0,70.0,3.0,4.0,1.0,62.0,1,0,0,0,0,0,0,0,0,0,0,Good
62,173.0,14,86,14,0,0,86,5.0,4,6,15,0,50,,0,0,74.0,1.0,3.0,2.0,3.0,71.0,0,1,0,0,0,0,0,0,0,0,0,Good
82,192.0,8,88,17,0,0,94,81.0,6,6,17,1,35,,0,0,0.0,92.0,1.0,2.0,0.0,38.0,0,1,0,0,0,0,0,0,0,0,0,Bad
89,474.0,49,184,8,0,0,100,,7,8,15,0,0,,0,0,,,,,,,1,0,0,0,1,1,1,1,1,1,1,Bad
59,66.0,1,42,22,1,0,71,2.0,3,5,3,2,21,0.0,6,6,16.0,69.0,3.0,4.0,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,Bad
79,200.0,20,90,33,1,1,97,56.0,5,2,38,0,29,23.0,0,0,6.0,,2.0,1.0,0.0,60.0,0,0,0,0,0,0,1,0,0,0,0,Good
88,330.0,2,93,18,0,0,100,,7,8,19,1,32,0.0,1,1,3.0,99.0,6.0,1.0,0.0,64.0,1,0,0,0,0,0,0,0,0,0,0,Good
76,282.0,7,109,25,0,0,100,,7,8,25,2,24,0.0,1,1,29.0,81.0,5.0,4.0,1.0,67.0,1,0,0,0,0,0,0,0,0,0,0,Good
87,309.0,8,126,15,0,0,100,,7,8,17,2,53,0.0,0,0,7.0,83.0,3.0,3.0,,100.0,1,0,0,0,0,0,0,0,0,1,0,Good
69,57.0,19,34,4,2,2,67,35.0,6,3,6,0,33,0.0,4,4,,,1.0,,,100.0,0,0,0,0,0,1,1,0,1,1,0,Bad
73,197.0,27,109,6,1,1,100,,6,8,7,0,71,,0,0,8.0,,1.0,2.0,0.0,100.0,1,0,0,0,1,0,1,0,0,0,0,Good
89,237.0,21,148,20,0,0,100,,7,8,20,0,10,,0,0,3.0,,5.0,,0.0,56.0,1,1,0,0,0,0,1,0,1,0,0,Good
60,168.0,1,54,33,2,1,81,11.0,4,2,37,3,25,1.0,1,1,76.0,84.0,14.0,3.0,4.0,71.0,0,0,0,0,0,0,0,0,0,0,0,Bad
83,108.0,14,57,15,0,0,100,,7,8,15,0,27,0.0,2,2,6.0,54.0,3.0,2.0,0.0,56.0,1,0,0,0,0,0,0,0,0,0,0,Good
87,359.0,13,125,18,0,0,100,,7,8,18,0,33,0.0,0,0,1.0,51.0,3.0,3.0,0.0,50.0,1,0,0,0,0,0,0,0,0,0,0,Good
75,129.0,11,57,23,0,0,100,,7,8,24,1,38,12.0,1,0,32.0,71.0,4.0,4.0,0.0,67.0,1,0,0,0,0,0,0,0,0,0,0,Good
67,220.0,7,61,30,0,0,97,32.0,6,6,30,5,53,1.0,4,4,50.0,70.0,6.0,9.0,2.0,88.0,0,0,0,0,0,0,0,0,0,0,0,Good
67,100.0,3,46,8,1,1,67,23.0,6,2,9,1,33,0.0,3,3,13.0,83.0,1.0,1.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,Bad
72,285.0,1,76,52,0,0,96,19.0,6,6,53,7,13,0.0,3,3,13.0,58.0,4.0,3.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0,0,Good
63,408.0,11,95,26,1,0,86,56.0,6,5,29,1,66,0.0,0,0,99.0,46.0,3.0,4.0,2.0,78.0,0,0,0,0,0,0,0,0,0,0,0,Good
74,149.0,2,51,30,1,0,97,20.0,6,5,33,8,15,0.0,3,3,3.0,,2.0,2.0,0.0,19.0,0,0,0,0,0,0,1,0,0,0,0,Good
79,243.0,5,84,29,1,1,81,6.0,4,4,39,1,35,0.0,1,1,0.0,,3.0,2.0,1.0,50.0,0,0,0,0,0,0,1,0,0,0,0,Good
75,134.0,3,63,28,1,0,97,80.0,6,5,34,2,21,2.0,5,5,16.0,,3.0,1.0,0.0,67.0,0,0,0,0,0,0,1,0,0,0,0,Good
74,219.0,3,90,42,0,0,96,6.0,4,6,49,3,33,1.0,6,5,19.0,59.0,4.0,4.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,Bad
70,102.0,7,37,12,0,0,100,,7,8,12,1,33,16.0,0,0,74.0,87.0,6.0,3.0,1.0,100.0,1,0,0,0,0,0,0,0,0,0,0,Bad
84,212.0,11,82,13,0,0,87,55.0,6,6,15,1,47,10.0,0,0,5.0,,1.0,1.0,0.0,67.0,0,0,0,0,0,0,1,0,0,0,0,Bad
89,265.0,30,129,17,0,0,100,,7,8,17,0,12,0.0,1,0,9.0,,5.0,1.0,0.0,50.0,1,0,0,0,0,0,1,0,0,0,0,Good
89,180.0,6,82,27,0,0,100,,7,8,27,1,26,,0,0,0.0,,1.0,1.0,0.0,25.0,1,0,0,0,1,0,1,0,0,0,0,Good
82,153.0,5,85,12,0,0,87,64.0,6,6,15,2,67,,0,0,1.0,73.0,1.0,5.0,0.0,86.0,0,0,0,0,1,0,0,0,0,0,0,Good
76,177.0,30,80,13,0,0,85,26.0,6,6,13,0,54,0.0,1,1,42.0,,2.0,1.0,0.0,60.0,0,0,0,0,0,0,1,0,0,0,0,Good
59,191.0,6,82,46,0,0,93,1.0,4,6,7,1,9,3.0,1,1,55.0,64.0,21.0,1.0,7.0,65.0,0,0,0,0,0,0,0,0,0,0,0,Bad
81,185.0,13,70,8,0,0,100,,7,8,9,0,50,0.0,1,0,40.0,61.0,2.0,2.0,1.0,67.0,1,0,0,0,0,0,0,0,0,0,0,Bad
